iso,country_name,year,house_cost
EA17,,1994,80.4967535133673
EA17,,1995,79.0207512885682
EA17,,1996,77.3987452596302
EA17,,1997,76.4103813322087
EA17,,1998,77.9284697752319
EA17,,1999,81.3380103291343
EA17,,2000,84.6272941561983
EA17,,2001,87.364630779395
EA17,,2002,91.1111114048151
EA17,,2003,95.9827978905079
EA17,,2004,100.987576384871
EA17,,2005,106.992492963052
EA17,,2006,111.788069951553
EA17,,2007,114.098351728699
EA17,,2008,112.065896133484
EA17,,2009,108.474611088955
EA17,,2010,107.863657941379
EA17,,2011,106.6937767733
EA17,,2012,102.476811588173
EA17,,2013,99.1861178490753
EA17,,2014,98.886997791145
EA17,,2015,100.0
EA17,,2016,103.53900271665
EA17,,2017,106.557401562648
EA17,,2018,109.949168414463
EA17,,2019,113.360249050679
EA17,,2020,118.64282296854
EA17,,2021,125.356617162907
EA17,,2022,125.722376025206
OECD,,1970,52.6960492406514
OECD,,1971,54.2835166232024
OECD,,1972,57.2796653732699
OECD,,1973,62.0020671354485
OECD,,1974,63.272029330725
OECD,,1975,60.3060888076309
OECD,,1976,60.2247590274811
OECD,,1977,61.5240936979947
OECD,,1978,64.0548883762683
OECD,,1979,66.5159383192614
OECD,,1980,66.5118937964888
OECD,,1981,66.4045282069489
OECD,,1982,64.264826362574
OECD,,1983,63.7355873108834
OECD,,1984,63.0267497577341
OECD,,1985,63.3410079059447
OECD,,1986,66.0352094366838
OECD,,1987,69.874652932632
OECD,,1988,74.0989432547142
OECD,,1989,78.3381179681402
OECD,,1990,79.9458167116091
OECD,,1991,79.2090896723754
OECD,,1992,77.3779170798097
OECD,,1993,75.7736249401662
OECD,,1994,75.7284002523517
OECD,,1995,74.9822236378637
OECD,,1996,74.4215178165302
OECD,,1997,74.4961239979412
OECD,,1998,76.0010257492514
OECD,,1999,78.5106369169006
OECD,,2000,81.094057384308
OECD,,2001,83.5822459558335
OECD,,2002,87.56087569171
OECD,,2003,91.5374965162583
OECD,,2004,95.6558352784135
OECD,,2005,100.204707826116
OECD,,2006,103.997826535405
OECD,,2007,105.845412210031
OECD,,2008,100.84665093162
OECD,,2009,96.8147499719996
OECD,,2010,95.9917105055008
OECD,,2011,93.5342724004982
OECD,,2012,92.733397823499
OECD,,2013,94.309411779162
OECD,,2014,96.2785561594666
OECD,,2015,100.0
OECD,,2016,104.151944858249
OECD,,2017,107.682114504561
OECD,,2018,110.462378503315
OECD,,2019,112.841572450149
OECD,,2020,118.092415402015
OECD,,2021,128.183870941273
OECD,,2022,134.282010319385
BGR,Bulgaria,2005,105.799615374206
BGR,Bulgaria,2006,118.735396566583
BGR,Bulgaria,2007,140.562384648656
BGR,Bulgaria,2008,165.398834641807
BGR,Bulgaria,2009,130.821626944974
BGR,Bulgaria,2010,115.466083346061
BGR,Bulgaria,2011,105.200623674583
BGR,Bulgaria,2012,100.306839760821
BGR,Bulgaria,2013,99.51579233184
BGR,Bulgaria,2014,99.5990064220835
BGR,Bulgaria,2015,100.0
BGR,Bulgaria,2016,105.241653557684
BGR,Bulgaria,2017,109.358746855987
BGR,Bulgaria,2018,113.790128925935
BGR,Bulgaria,2019,118.298399924705
BGR,Bulgaria,2020,124.687369100939
BGR,Bulgaria,2021,127.544665880167
BGR,Bulgaria,2022,124.669812426994
ROU,Romania,2009,159.295688040846
ROU,Romania,2010,134.759620152499
ROU,Romania,2011,113.512758019722
ROU,Romania,2012,103.418638721883
ROU,Romania,2013,101.659080050468
ROU,Romania,2014,98.3776532231841
ROU,Romania,2015,100.0
ROU,Romania,2016,105.237185284407
ROU,Romania,2017,108.73293587137
ROU,Romania,2018,110.550137577455
ROU,Romania,2019,108.494528745763
ROU,Romania,2020,111.021903563543
ROU,Romania,2021,110.229956893169
ROU,Romania,2022,103.393839674184
SAU,Saudi Arabia,2014,103.017023128527
SAU,Saudi Arabia,2015,100.0
SAU,Saudi Arabia,2016,91.6397225541778
SAU,Saudi Arabia,2017,86.1659568993637
SAU,Saudi Arabia,2018,81.1954625770074
SAU,Saudi Arabia,2019,79.0964939761621
SAU,Saudi Arabia,2020,76.9461275656154
SAU,Saudi Arabia,2021,74.8778298443024
SAU,Saudi Arabia,2022,74.7376433308255
HRV,Croatia,2005,103.818954529508
HRV,Croatia,2006,118.001811565742
HRV,Croatia,2007,128.521141286284
HRV,Croatia,2008,138.575429276327
HRV,Croatia,2009,127.6414739007
HRV,Croatia,2010,117.915812298931
HRV,Croatia,2011,115.605530366461
HRV,Croatia,2012,110.331013372922
HRV,Croatia,2013,103.953961118032
HRV,Croatia,2014,102.651140459176
HRV,Croatia,2015,100.0
HRV,Croatia,2016,102.017462895723
HRV,Croatia,2017,104.998246966437
HRV,Croatia,2018,109.843593774122
HRV,Croatia,2019,118.367701923773
HRV,Croatia,2020,126.745063448053
HRV,Croatia,2021,132.870890817492
HRV,Croatia,2022,137.648399668735
